CubeSat.ElapsedSecs,GroundStation1.EarthFixed.X,GroundStation1.EarthFixed.Y,GroundStation1.EarthFixed.Z,Sun.EarthFixed.X,Sun.EarthFixed.Y,Sun.EarthFixed.Z,CubeSat.EarthFixed.X,CubeSat.EarthFixed.Y,CubeSat.EarthFixed.Z,CubeSat.Earth.BetaAngle,CubeSat.EulerAngle1,CubeSat.EulerAngle2,CubeSat.EulerAngle3,CubeSat.EarthFixed.VX,CubeSat.EarthFixed.VY,CubeSat.EarthFixed.VZ
68495.83252131706,-633.1672917014705,-5113.638504724579,3759.554502447771,15084813.15397501,141952551.1934908,52157030.03929472,-4543.37173052109,-2357.902349582977,-4801.547892883024,-16.93570607614403,65.78614292001051,-43.13721735859035,104.1489297999387,4.303846533564145,-5.583110342826133,-1.336875740041533
68591.82334640063,-633.1672917014705,-5113.638504724577,3759.554502447771,16075359.99675599,141843987.3453561,52156458.50428651,-4110.712619632054,-2883.435841747192,-4904.144864157101,-16.92974908793992,73.80001193789595,-44.30414415589948,98.59740434488185,4.703317051278246,-5.357866129980987,-0.7988999075113382
68687.96130500268,-633.167291701472,-5113.638504724577,3759.554502447771,17066642.71384673,141728329.2280043,52155886.06256412,-3641.156236278966,-3385.625466037537,-4954.692671718781,-16.92428307613586,82.06782514873179,-44.89156828213396,92.77925610780321,5.057080738746272,-5.081031030144742,-0.2517586066461544
68784.12651463877,-633.1672917014708,-5113.638504724577,3759.55450244777,18057374.60887897,141605707.8431243,52155313.42792512,-3139.793389977507,-3858.954020162097,-4952.462225438836,-16.91943641460896,90.41880870488991,-44.87358761156501,86.87314798603455,5.361581796900318,-4.755079587290049,0.2980850818703329
68880.31100757653,-633.1672917014695,-5113.638504724578,3759.554502447771,19047424.52461455,141476134.2987534,52154740.64784879,-2611.516185338482,-4298.771624284639,-4897.45076195875,-16.91530371424591,98.6780427502642,-44.25078003423617,81.06470595715309,5.614250182275867,-4.382743409717991,0.8447568624195796
68976.51353187393,-633.1672917014699,-5113.638504724578,3759.554502447771,20036730.60896794,141339612.5717208,52154167.72982937,-2061.409869845118,-4700.746016149747,-4790.223366070682,-16.91194992574299,106.6858906504411,-43.04829349609845,75.5245432744934,5.813042884195306,-3.967189841638857,1.382452385266527
69072.72780298954,-633.1672917014715,-5113.638504724578,3759.554502447771,21025179.37343193,141196155.0292044,52153594.71133661,-1494.765287126631,-5060.851899583518,-4631.911652037353,-16.9094085359864,114.3196698018419,-41.31134805217454,70.38646242530662,5.956425524161707,-3.512039505073757,1.90543159036385
69168.94100761274,-633.1672917014707,-5113.638504724577,3759.554502447772,22012590.63017733,141045786.6274294,52153021.66873498,-917.0397882048575,-5375.419242452993,-4424.218747658756,-16.9076791203427,121.5042246675009,-39.0982303535693,65.73701275479873,6.043396135170383,-3.021355114379295,2.408075321451237
69265.14116821345,-633.1672917014703,-5113.638504724579,3759.554502447771,22998793.35475602,140888534.946467,52152448.67342748,-333.7594777615142,-5641.207915345669,-4169.395407989908,-16.90672564548492,128.2108546439309,-36.47276724361581,61.61692997728567,6.073510818827038,-2.499576739353309,2.884990600320767
69361.32660128642,-633.1672917014683,-5113.638504724578,3759.554502447771,23983722.49759858,140724413.4025639,52151875.73551389,249.5960299240745,-5855.461091285024,-3870.180319434066,-16.9064774653873,134.4483566225495,-33.49801538564967,58.03055529877069,6.046877258252536,-1.951424454918459,3.331113898013926
69457.50203453936,-633.1672917014695,-5113.638504724577,3759.554502447771,24967378.71883701,140553424.596647,52151302.82690635,827.6237068054011,-6015.902791240933,-3529.760926677958,-16.90683364991825,140.2506450525426,-30.23242632995025,54.9583681924866,5.964124827387844,-1.381865715191086,3.741734533446663
69553.67385341087,-633.1672917014714,-5113.638504724579,3759.554502447771,25949779.45859305,140375566.9825454,52150729.90963034,1395.016017853376,-6120.740646774947,-3151.746566116023,-16.90766928894285,145.6657767134359,-26.72814186119483,52.3681209682253,5.826385497294905,-0.79609565059405,4.112514183689605
69649.83975864016,-633.1672917014719,-5113.638504724577,3759.554502447771,26930853.36200492,140190854.5135875,52150156.99745025,1946.547494538803,-6168.678999107688,-2740.175219967043,-16.90884179495701,150.7476323384968,-23.03100411873965,50.22316707925202,5.635300407449612,-0.1995572573221804,4.439494439025951
69745.99116956815,-633.1672917014708,-5113.638504724578,3759.554502447771,27910465.32250027,139999314.8688417,52149584.1415567,2477.142535505433,-6158.960013734875,-2299.474767932273,-16.91019593940172,155.5512269701744,-19.18097469147102,48.48754446937867,5.39302082772751,0.4021177505165753,4.719165619966015
69842.11957562948,-633.1672917014706,-5113.638504724578,3759.55450244777,28888481.52258886,139800978.3536105,52149011.39273388,2981.96401713687,-6091.38796404317,-1834.391326078374,-16.91156784148701,160.1303431582308,-15.21273873143447,47.1289287638201,5.102182058192063,1.00320301858957,4.948537260674216
69938.22181286523,-633.1672917014694,-5113.638504724578,3759.554502447771,29864823.04001485,139595866.4149326,52148438.76991862,3456.485951607129,-5966.326522689201,-1349.907650873547,-16.91278940856757,164.5365623596804,-11.15645133407971,46.12026753589102,4.765855287301821,1.597970728925127,5.125183562134665
70034.31099350564,-633.1672917014704,-5113.638504724579,3759.554502447771,30839576.26824471,139383965.2455177,52147866.19506335,3896.575545750984,-5784.658806105574,-851.1246301426955,-16.91369502112973,168.8195002624117,-7.03824080634198,45.44057581281307,4.387455620394558,2.18081632222155,5.247269375294849
70130.40154615883,-633.1672917014694,-5113.638504724576,3759.554502447771,31812840.23848085,139165254.5985636,52147293.58226006,4298.437991881757,-5547.776246541639,-343.2778366381581,-16.91413044968676,173.0264976898633,-2.881790721709345,45.07549111589685,3.970738889900534,2.746215510810875,5.313517915005394
70226.50437086122,-633.1672917014705,-5113.638504724577,3759.55450244777,32784677.49473934,138939718.8779409,52146720.86661214,4658.624733970103,-5257.582596699,168.2866688888253,-16.91396307405846,177.2031881893755,1.290517047978441,45.017317453184,3.519785748894605,3.288745067991255,5.323219541392429
70292.814279499,-633.1672917014716,-5113.638504724579,3759.554502447772,33454305.50613446,138780144.1688296,52146325.68172342,4881.194819768517,-5027.551634983312,520.5438499857496,-16.9134413151185,-179.9096441523294,4.166652805393194,45.15524054115508,3.191003579564651,3.646928638303796,5.296861219482458
70325.38721091114,-633.167291864075,-5113.638504606669,3759.554502580763,33782958.49219888,138700575.1869823,52146131.55277713,4982.435806283562,-4905.973311065024,692.7244422403422,-16.91305425318313,-178.4845618473592,5.576033774796327,45.27661569030526,3.024767740277307,3.817437802396239,5.274065307414068
70342.81426509842,-633.1672919508503,-5113.638504543278,3759.554502652371,33958715.6540356,138657684.8511527,52146027.68920137,5034.364429698458,-4838.663752484136,784.5091654386463,-16.91281067989753,-177.7194139685652,6.328713923160881,45.35618816876032,2.934638880050914,3.907096437349931,5.259217245584678
70349.33189187432,-633.167291983268,-5113.638504519516,3759.554502679233,34024433.93430873,138641586.8643783,52145988.84451945,5053.380854002202,-4813.090337412508,818.7672799842218,-16.91271297168137,-177.4326931729327,6.609930437638425,45.38858355276469,2.900725960638146,3.940339576266016,5.253190580950773
70356.74283066764,-633.1672917014712,-5113.638504724577,3759.554502447771,34099150.350936,138623244.6285466,52145944.67558385,5074.73466476777,-4783.749247019403,857.6720092744503,-16.91259748361409,-177.1062764224284,6.92949025023999,45.42716838073228,2.862032104400656,3.977945124533809,5.246025235796365
70359.54315777635,-633.1672917154287,-5113.638504714409,3759.554502459252,34127380.42340846,138616303.2751867,52145927.98568664,5082.72877203505,-4772.589873275539,872.3586938057697,-16.91255262929357,-176.9828210178998,7.050182758058289,45.44223372015797,2.847374736088188,3.992100748739947,5.243231186117865
70362.58080757689,-633.1672917305626,-5113.638504703371,3759.554502471714,34158001.34606731,138608767.1542087,52145909.88132221,5091.353922720719,-4760.439989516681,888.2811235940148,-16.91250321466651,-176.8488300938238,7.181066978633395,45.45887740823997,2.831452849029783,4.00742223979001,5.240146731692533
70371.62202695617,-633.1672917755884,-5113.638504670485,3759.554502508864,34249131.18843174,138586296.7195499,52145855.99556445,5116.739016494141,-4724.002564101484,935.6158194295706,-16.9123514505469,-176.4495585413659,7.570395392127359,45.51027608893911,2.783927120816706,4.052815314822918,5.230636363539449
70400.92581528006,-633.1672919212346,-5113.638504563494,3759.554502629858,34544393.26718475,138513055.3247486,52145681.34289608,5196.046780422342,-4603.107977197944,1088.404674087682,-16.91181107440924,-175.1503035163601,8.829650987492348,45.69611426111116,2.628532744695996,4.197742016328251,5.196428079429488
70480.42131549446,-633.1672917014698,-5113.638504724577,3759.554502447771,35344589.46265023,138311198.573652,52145207.53022403,5387.956297482181,-4254.309843550775,1497.031564101923,-16.9099682141271,-171.577029204547,12.22106560561341,46.3510841188018,2.197473452200959,4.573086416768025,5.077832354306699
70574.50465463335,-633.1672917014719,-5113.638504724577,3759.55450244777,36290099.84748966,138066327.5919343,52144646.74439427,5570.114678773711,-3804.551073401129,1966.324128522393,-16.90707473354156,-167.2265035778649,16.17243298731211,47.42192397004118,1.672477485427726,4.980889584862499,4.889787075078719
70670.37411960773,-633.1672917014711,-5113.638504724579,3759.554502447771,37251815.17971636,137810159.1713375,52144075.28332489,5704.318000317911,-3308.874096533818,2423.867357281613,-16.90335310402594,-162.612127652608,20.10394855468968,48.86349468243275,1.125656047092537,5.351972353712619,4.646916589687965
70766.46502932999,-633.1672917014718,-5113.638504724577,3759.554502447771,38213937.66366521,137546676.9754393,52143502.47295772,5785.852946575088,-2778.667030739839,2856.711630390377,-16.8988903990164,-157.7518311620056,23.91790022255531,50.69122607366469,0.570657479012046,5.675125423706586,4.354154770939302
70862.60388280498,-633.1672917014713,-5113.638504724577,3759.554502447771,39174675.4737429,137276341.3115104,52142929.34749909,5813.932077132858,-2219.604823873722,3259.367002468688,-16.89377069962987,-152.5990139388241,27.57153453932487,52.93665589876608,0.01361415028608584,5.946223898868375,4.014952852596147
70958.76982418122,-633.1672917014715,-5113.638504724579,3759.554502447774,40133771.02910458,136999216.1536143,52142356.03131396,5788.563875243777,-1636.939617560602,3627.427628342427,-16.88809964487011,-147.0991750086796,31.02297513212954,55.63622684760977,-0.5402210467320195,6.16229055496719,3.632953587253366
71054.94868479436,-633.1672917014694,-5113.638504724577,3759.554502447771,41091034.90986023,136715351.6789213,52141782.60892282,5710.286375047778,-1036.16074241708,3956.902415764909,-16.88200563722035,-141.1999642529429,34.22438921057318,58.82587045300934,-1.085708207540501,6.320912819887334,3.21226019514382
71151.13403991563,-633.1672917014706,-5113.638504724576,3759.554502447772,42046355.74054601,136424778.6890516,52141209.11869094,5580.137316400214,-422.9228769233916,4244.252818626845,-16.87563442476559,-134.8566317765359,37.12172213748501,62.53524196957006,-1.617876671907984,6.420251743755852,2.757367674907668
71247.32426198898,-633.1672917014707,-5113.638504724577,3759.554502447772,42999670.25261398,136127515.1144176,52140635.57038724,5399.625062449442,196.9970558025147,4486.409330983235,-16.86914330031983,-128.0405728036478,39.6552271045455,66.77899608177133,-2.131951665307307,6.459038630721416,2.273112764978527
71343.52737658191,-633.1672917014703,-5113.638504724576,3759.554502447771,43951010.75429204,135823548.8341445,52140061.91622072,5170.684976827469,817.7884189562709,4680.801796335038,-16.86269487467476,-120.7499038573004,41.76170066593007,71.54584005367737,-2.623416098686259,6.436571166809591,1.764587795052568
71439.74798818817,-633.1672917014705,-5113.638504724578,3759.554502447771,44900375.20221541,135512877.0053827,52139488.12879425,4895.67521102984,1433.575770130787,4825.345106346481,-16.85645211397505,-113.0220561078013,43.37830419411312,76.78606009556702,-3.087973185333556,6.352706182703137,1.237150678911914
71535.98063107347,-633.16729170147,-5113.638504724579,3759.554502447772,45847662.18376565,135195529.4091513,52138914.24075613,4577.384785817769,2038.430702320873,4918.464443714658,-16.85057227679787,-104.9427318487736,44.44890883211871,82.4025117306558,-3.521554196035781,6.207886242505772,0.6964140529640399
71632.2119578952,-633.1672917014712,-5113.638504724579,3759.554502447772,46792693.55020815,134871564.4748122,52138340.3317731,4219.018633277841,2626.448291244173,4959.139675328744,-16.84519923885725,-96.64516816090779,44.93195318584154,88.25109961800588,-3.920375615040582,6.003165706282759,0.1481818897015492
71728.42867694562,-633.1672917014706,-5113.638504724578,3759.554502447772,47735293.05480955,134541044.4352376,52137766.48119483,3824.144950823214,3191.861867903708,4946.935555596843,-16.84045531121313,-88.29584975907325,44.80748442035334,94.15469127119988,-4.28101431530604,5.74020534266639,-0.4016570323123971
71824.62758151814,-633.1672917014713,-5113.638504724578,3759.554502447772,48675384.2995906,134203999.8022235,52137192.70823427,3396.609789596399,3729.159801538157,4881.997218511598,-16.83643443796537,-80.06879290169471,44.08072068574116,99.92841901820913,-4.600469119094875,5.421223806633823,-0.9472528040920817
71920.81411943072,-633.1672917014704,-5113.638504724578,3759.554502447771,49612975.61556233,133860431.0612752,52136618.9804854,2940.487808851208,4233.120145871515,4765.023141479032,-16.83319846737782,-72.11791539510249,42.78079307420867,105.4071770114449,-4.87616008386817,5.048956841759282,-1.482847788495973
72016.9950897689,-633.1672917014695,-5113.638504724577,3759.554502447771,50548088.06672056,133510332.553788,52136045.2574756,2460.069302612167,4698.811540750025,4597.249434646489,-16.8307757118443,-64.55693609906804,40.95549553265054,110.465723740395,-5.105911221957362,4.626646540927152,-2.002790740839298
72113.16680302843,-633.1672917014705,-5113.638504724576,3759.554502447772,51480640.59706514,133153736.3300275,52135471.56129411,1959.88369209111,5121.587186273397,4380.464116333043,-16.82916049059947,-57.45207017488915,38.66422823968928,115.026106904545,-5.28794153095574,4.158074724810245,-2.501529654924566
72209.31553845294,-633.1672917014707,-5113.638504724576,3759.554502447771,52410455.80120313,132790713.9652781,52134897.97387918,1444.665703982258,5497.15684336384,4117.014045888654,-16.82831260475476,-50.82523714723926,35.97099658353221,119.054267485702,-5.420903784896717,3.647556151727271,-2.973682158860415
72305.42347904993,-633.167291701471,-5113.638504724576,3759.554502447772,53337318.44783138,132421356.9239592,52134324.60162398,919.2824269641177,5821.677797265688,3809.782325459251,-16.82815774528119,-44.66371114523141,32.93879822674472,122.5500485448696,-5.503924862152794,3.099887392870506,-3.414136924781751
72401.48619634565,-633.1672917014702,-5113.638504724578,3759.554502447771,54261144.01418371,132045708.9454032,52133751.47106221,388.5867489788867,6091.855350309481,3462.096026982315,-16.82859018894947,-38.93091684196347,29.62556856504848,125.5356883184935,-5.536625861402587,2.520199133022156,-3.818193755975179
72497.51116678817,-633.1672917014702,-5113.638504724577,3759.554502447771,55181962.70483469,131663767.4706541,52133178.53770233,-142.626258024598,6304.939479770631,3077.666184063809,-16.82947842457465,-33.57700738549733,26.08247251021809,128.0449686127951,-5.519090421946209,1.913892885161694,-4.181589615724249
72593.51503400831,-633.1672917014693,-5113.638504724577,3759.554502447771,56099891.65586188,131275490.8211537,52132605.70233876,-669.6465526769431,6458.714499038334,2660.538914172376,-16.83067259002694,-28.54649957327173,22.35366843389433,130.1152818175699,-5.451833175187579,1.286592781710457,-4.500511664817289
72689.50691741193,-633.1672917014703,-5113.638504724579,3759.554502447771,57014974.70978162,130880864.3368962,52132032.91065127,-1187.794313840242,6551.481783120891,2215.121553700489,-16.83201189847377,-23.78367986017779,18.47749151614299,131.7823237586905,-5.335793140746388,0.6442011127988231,-4.771570534663304
72785.48393561505,-633.1672917014698,-5113.638504724577,3759.554502447771,57927140.95729152,130479921.7548284,52131460.17992259,-1692.437216970904,6582.10180595029,1746.17365560528,-16.83333091414625,-19.23504947812944,14.48762243898097,133.0773996415766,-5.172351049166116,-0.007115491383746314,-4.991843492555838
72881.43139849417,-633.1672917014716,-5113.63850472458,3759.554502447771,58836208.29029153,130072748.3731101,52130887.59791134,-2179.040858265319,6550.047438797234,1258.770009208952,-16.83446453217834,-14.85014510203049,10.4141507251583,134.0261860449546,-4.963344522754025,-0.6609802649434826,-5.15893920148362
72977.3404821055,-633.1672917014718,-5113.638504724579,3759.554502447771,59742051.86130411,129659408.1779152,52130315.21738358,-2643.307924957274,6455.428285534585,758.158934661161,-16.83525287120151,-10.58078284962087,6.283826763879065,134.6483494190675,-4.711026537879268,-1.310993105768461,-5.271077232469395
73073.21570136119,-633.1672917014703,-5113.638504724579,3759.55450244777,60644673.49451322,129239908.9406306,52129743.01150434,-3081.246490802482,6298.958766651876,249.656400943539,-16.83554704201236,-6.380354071599329,2.120639324391542,134.9572275581353,-4.418003786607908,-1.950851550301495,-5.327098607888141
73169.07583444845,-633.1672917014698,-5113.638504724576,3759.55450244777,61544208.32347568,128814193.6969949,52129170.86830109,-3489.190186816479,6081.908204337673,-261.4220753698481,-16.83521650936701,-2.203078297790751,-2.053357506660471,134.9595933891138,-4.087177571778371,-2.574418060033278,-5.32644234996393
73264.9436941836,-633.1672917014698,-5113.638504724577,3759.554502447771,62440827.02942128,128382182.5330275,52128598.6516978,-3863.764351603612,5806.079760625058,-769.7601178000505,-16.83415734070869,1.996481350700272,-6.216731042448209,134.6555117602138,-3.721727720904629,-3.175704548495163,-5.269118913354172
73360.82909336546,-633.1672917014704,-5113.638504724579,3759.554502447771,63334576.60693836,127943849.7397027,52128026.30319295,-4201.844023959409,5473.850178456403,-1269.999118221391,-16.83229971522446,6.263675958181166,-10.34706089669997,134.03841612626,-3.325148747575781,-3.748821381788722,-5.155722240252602
73456.72887400724,-633.1672917014716,-5113.638504724579,3759.554502447771,64225382.63367625,127499227.935275,52127453.84170562,-4500.600764567391,5088.189545556191,-1756.795512894913,-16.82961240926189,10.64466735154407,-14.42009056878247,133.0952957248029,-2.901236986783045,-4.28805128103803,-4.987459747987128
73552.63348513981,-633.1672917014699,-5113.638504724579,3759.554502447771,65113112.1320208,127048381.1388811,52126881.32431814,-4757.568012842709,4652.638699245294,-2224.919013704412,-16.82610298797212,15.18741491925618,-18.40915285438998,131.8068453844042,-2.454038438461136,-4.78796407019487,-4.766157077593675
73648.54128757725,-633.1672917014698,-5113.638504724577,3759.554502447771,65997706.34801894,126591338.1911251,52126308.76089574,-4970.704154882861,4171.214969459455,-2669.383407967359,-16.82181418766759,19.94277271761137,-22.28484824670117,130.1475382001626,-1.987742092077911,-5.243554440310396,-4.494208095762727
73744.4683183101,-633.16729170147,-5113.638504724579,3759.554502447771,66879269.03381848,126128042.724066,52125736.05577097,-5138.404684528923,3648.29844011453,-3085.533033316703,-16.81681866823654,24.96503020595358,-26.01439025775066,128.0858950016711,-1.506579037225288,-5.650316376831944,-4.174489681562378
73840.42122397805,-633.167291701471,-5113.638504724579,3759.554502447771,67757816.08197649,125658480.8288881,52125163.16932535,-5259.442041986602,3088.719312837765,-3468.958681410771,-16.81121602041708,30.30972278401542,-29.5594623531811,125.5862921985392,-1.014910924515306,-6.00414781721464,-3.810395343646753
73936.41470853472,-633.16729170147,-5113.638504724579,3759.55450244777,68633435.92819324,125182597.029282,52124590.01382387,-5333.003432844879,2497.623743297414,-3815.616307468533,-16.80512845088156,36.03223746215746,-32.87597287409767,122.6113558551355,-0.5171057369963152,-6.301462139819165,-3.405742957835657
74032.44499792345,-633.1672917014702,-5113.638504724578,3759.554502447771,69506047.45525876,124700425.8152289,52124016.61185156,-5358.673208151725,1880.591486079782,-4121.771534429952,-16.79869891446473,42.18180725026819,-35.91256751331813,119.1275909007666,-0.01763784377179281,-6.539137743478753,-2.964845828384986
74071.6470260988,-633.1672918563801,-5113.638504537135,3759.554502676638,69861298.66092585,124501841.4382319,52123782.52679176,-5355.377757113258,1622.656353518292,-4234.305912922458,-16.79601270061425,44.82343932872644,-37.05833490886808,117.5537940946539,0.1856572373611694,-6.618395354553856,-2.775562810482717
74098.42209083727,-633.167291701471,-5113.638504724579,3759.554502447772,70103610.03751516,124365626.1350403,52123622.64367269,-5348.5528204939,1444.793504408769,-4306.858070144504,-16.79416636511957,46.67286596906221,-37.80638299612791,116.4276464629302,0.3240712668655185,-6.666491729182448,-2.643448071508046
74112.85081808455,-633.167291758303,-5113.638504655427,3759.554502532257,70234078.35748935,124292025.9375269,52123536.48392354,-5343.339941771598,1348.430576455983,-4344.480230909288,-16.79316899122789,47.68484780201699,-38.19732095622085,115.8035128408601,0.3984744913193608,-6.690361701508131,-2.57134481144125
74119.47787615936,-633.1672917843614,-5113.638504623629,3759.554502571122,70293976.06058395,124258175.7807336,52123496.91088624,-5340.586139616688,1304.058265311708,-4361.410335084249,-16.79271054860519,48.15326166842399,-38.37394046204808,115.5128026761689,0.4325984374265296,-6.700842096611035,-2.538021284265708
74126.14722208818,-633.1672918105544,-5113.638504591599,3759.554502610275,70354239.50533074,124224080.4808351,52123457.08520209,-5337.586564532879,1259.33371421157,-4378.22508607341,-16.79224904567461,48.62696387372697,-38.54979129181811,115.2176686750471,0.4669068885992112,-6.711081651781606,-2.504356087231091
74135.91455369024,-633.1672918488612,-5113.63850454465,3759.554502667683,70442466.14481764,124174094.7911924,52123398.75981169,-5332.780995572978,1193.713302587529,-4402.444281164666,-16.7915730465272,49.32486992961175,-38.80385051503378,114.7807989805101,0.5170888142050474,-6.725519397410372,-2.454823043113497
74144.9469912448,-633.1672918842302,-5113.638504501186,3759.554502720845,70524023.00631362,124127814.2584241,52123344.82257935,-5327.901107831022,1132.90741573902,-4424.409537558507,-16.79094789479525,49.97466865354529,-39.03506549434618,114.3719002573871,0.5634247084331333,-6.738279189272197,-2.408777847818163
74172.2746866988,-633.1672917014703,-5113.638504724579,3759.554502447771,70770588.48725793,123987466.1079057,52123181.63372115,-5310.593011774334,948.2738452606903,-4488.318437941619,-16.7890578754827,51.96635078889673,-39.71223703970274,113.106270227158,0.7031656672735754,-6.773409353135403,-2.268114368995731
74262.40989170037,-633.1672917014693,-5113.638504724577,3759.554502447771,71581852.68525627,123521085.6589987,52122643.37110434,-5226.630136621755,333.7796056589615,-4671.398578134322,-16.78288158101567,58.8044271161564,-41.69130547710724,108.6363228491859,1.158225723503722,-6.851944728926116,-1.791083332205413
74357.81820353586,-633.1672917014702,-5113.638504724578,3759.554502447771,72437228.58166802,123021638.3484831,52122073.59357344,-5093.635319871718,-321.4288634256112,-4817.462739433181,-16.77655885571219,66.45971970261083,-43.31678281193992,103.451737679352,1.627178919666054,-6.872032815593526,-1.268141471827964
74453.87474881718,-633.1672917014711,-5113.638504724579,3759.554502447771,73294895.84103936,122512813.8536319,52121499.91852145,-4915.328362060202,-979.8700807815243,-4913.436661456974,-16.770571590535,74.51815207419882,-44.4115071539204,97.85472485042683,2.082169948862008,-6.826407502113806,-0.7283936815852616
74550.03596940078,-633.1672917014705,-5113.638504724577,3759.554502447771,74149917.85619104,121997445.8226467,52120925.59199923,-4694.03370090044,-1631.465994307704,-4957.172615130052,-16.76510102571138,82.80797120269624,-44.92140962311246,92.01398189173635,2.516581745828542,-6.714809924481107,-0.1804602387592622
74646.22763232328,-633.1672917014712,-5113.638504724577,3759.554502447771,75001585.20407268,121475944.6651014,52120351.057393,-4432.036788074911,-2269.391391075389,-4948.074565369474,-16.76027224481593,91.15880723681349,-44.82428788681857,86.10893956026186,2.926398087107354,-6.538077515371257,0.3694374095751815
74742.42464499548,-633.1672917014706,-5113.638504724577,3759.55450244777,75849632.01182443,120948468.5889262,52119776.46465009,-4131.92809433661,-2887.277079404316,-4886.223715728558,-16.75617751292701,99.39452607933512,-44.12413732466879,80.32601554677689,3.308103409056751,-6.297736715059878,0.915324946986342
74838.61573270988,-633.1672917014706,-5113.638504724575,3759.554502447771,76693917.41224898,120415105.2631728,52119201.88120265,-3796.601862229637,-3479.031119121546,-4772.295370986287,-16.75287556779611,107.3585187550408,-42.84946021318609,74.83255984950874,3.65852675193068,-5.995947930207059,1.451351742746472
74934.80298664654,-633.1672917014712,-5113.638504724578,3759.554502447771,77534419.0048378,119875870.0736528,52118627.29465082,-3429.201453970118,-4038.885237685532,-4607.514513740199,-16.75039112655043,114.934961562974,-41.04778636534312,69.7557552396201,3.974845905426519,-5.635443637256869,1.97184932545077
75030.9965641005,-633.1672917014705,-5113.638504724578,3759.554502447771,78371184.26133411,119330732.2191639,52118052.64440565,-3033.090140488057,-4561.402285133854,-4393.620576337987,-16.74871594707245,122.0569258801606,-38.77809898529524,65.17457125204957,4.254570593854246,-5.219488477111701,2.47135295381758
75127.20209959662,-633.1672917014713,-5113.63850472458,3759.554502447771,79204220.1496402,118779684.7604175,52117477.89688802,-2611.867719776496,-5041.450242485236,-4132.867253802337,-16.74781003868368,128.7021810935491,-36.10377891066965,61.12384556759656,4.495513873762778,-4.751894574771388,2.944584620339628
75223.41175081674,-633.1672917014699,-5113.638504724579,3759.554502447772,80033417.01763475,118222798.108858,52116903.09903143,-2169.388683738603,-5474.221939766466,-3828.042114730836,-16.74760224482454,134.8826476888348,-33.08740273227402,57.60479544814147,4.695797881658228,-4.237053776008434,3.386469977439848
75319.6054973756,-633.1672917014698,-5113.638504724579,3759.554502447772,80858562.44215073,117660216.4513386,52116328.37054005,-1709.735274645895,-5855.322941975702,-3482.46258832424,-16.74799119775916,140.6329460858583,-29.78742437193795,54.59669702001954,4.853897786961165,-3.679924569178325,3.792219866215633
75415.76878525084,-633.1672917014714,-5113.638504724578,3759.554502447771,81679494.04223824,117092056.5879082,52115753.79847766,-1237.098609871111,-6180.909651970378,-3099.888485871145,-16.74884846129042,146.0012965658054,-26.25599871113106,52.06671273595418,4.968699059772658,-3.085896526289131,4.157474859843442
75511.9032712304,-633.1672917014704,-5113.638504724577,3759.554502447769,82496189.47603524,116518341.8062391,52115179.37306011,-755.6778674768957,-6447.744831165593,-2684.417852254732,-16.75002464127577,151.0424683676818,-22.53814483577452,49.97759374481259,5.03950078739497,-2.460650823384656,4.478382126749251
75608.02602485055,-633.1672917014699,-5113.638504724579,3759.554502447772,83308756.35799758,115939001.8787712,52114604.99239534,-269.6390100012018,-6653.180877470133,-2240.41805275637,-16.7513574076574,155.8128233310626,-18.67212164657438,48.29306656763319,5.065983104190814,-1.810082250771184,4.751600536404316
75704.15401695063,-633.1672917014697,-5113.638504724578,3759.554502447771,84117298.83846694,115353963.3935605,52114030.55516888,216.8417087108177,-6795.117489759768,-1772.538696219886,-16.75267968344179,160.366980636906,-14.69089076080899,46.9811951903822,5.048177520287702,-1.140336524016382,4.974263458941998
75800.28988751583,-633.1672917014697,-5113.638504724579,3759.554502447771,84921798.76268978,114763237.7006527,52113456.04569033,699.5358893781614,-6872.014783417247,-1285.742999908525,-16.75382695381088,164.7562657102123,-10.62378516270836,46.01595547247421,4.986475930667099,-0.4578619475912478,5.143983828493066
75896.4201329858,-633.1672917014697,-5113.638504724579,3759.55450244777,85722103.65787065,114166936.4291493,52112881.54474719,1174.190432081912,-6882.95863187788,-785.2817021676384,-16.75464349063295,169.0286976873377,-6.497672055295665,45.37765100696399,4.881660397181983,0.2306255187141951,5.258916255964042
75992.52642213833,-633.1672917014702,-5113.638504724578,3759.554502447771,86518023.72276188,113565204.9903612,52112307.16199477,1636.627488763249,-6827.717551900219,-276.5840026469529,-16.75498765290566,173.2299816171324,-2.337439139398525,45.05287205529473,4.734911864716679,0.9182880136881907,5.317829834236216
76088.6036538519,-633.1672917014713,-5113.638504724577,3759.55450244777,87309481.3046232,112958109.3003686,52111732.92803222,2082.871514043785,-6706.734860996648,234.9031377433781,-16.75473646868027,177.4049732693563,1.833927355054692,45.03449535791336,4.54776993393525,1.598372562556416,5.320135646974558
76150.64167168457,-633.1672917014697,-5113.638504724579,3759.55450244777,87818272.33392675,112563169.1013189,52111362.1263181,2360.699582136284,-6594.136946575802,564.1882074673238,-16.75420983809287,-179.8916493820835,4.523578136439294,45.18489270387359,4.406296396262757,2.030468880096935,5.291526167888143
76180.56532909395,-633.1672917985521,-5113.638504565638,3759.554502647605,88063046.54125415,112371852.3379532,52111183.26869959,2491.456414849796,-6530.294036759852,722.2113757589706,-16.75384546219515,-178.5812413130035,5.817664551063707,45.30332614386923,4.332468529844968,2.236271734951182,5.269319621233008
